フシギダネ,13,0.50863177
フシギソウ,7,0.6952218
フシギバナ,13,0.77810645
ヒトカゲ,27,0.77196187
リザード,7,0.49990192
リザードン,7,0.44106036
ゼニガメ,45,0.46784416
カメール,45,0.83303076
カメックス,54,0.39293334
キャタピー,13,0.55040807
トランセル,7,0.94626665
バタフリー,20,0.9939298
ビードル,53,0.67588276
コクーン,7,0.5010254
スピアー,15,0.4929178
ポッポ,53,0.80597854
ピジョン,59,0.9926062
ピジョット,2,0.65242356
オニスズメ,10,0.32139906
オニドリル,32,0.89945984
アーボ,33,0.7935242
アーボック,28,0.99377596
ピカチュウ,7,0.54570556
ニドラン♀,7,0.992138
ニドリーナ,21,0.9926615
ニドクイン,46,0.97240996
ニドラン♂,33,0.47304666
ニドリーノ,7,0.71959704
ニドキング,7,0.99231726
ピッピ,13,0.50670135
プリン,42,0.8710346
プクリン,4,0.48674712
ズバット,42,0.99447536
ゴルバット,27,0.78126615
コダック,32,0.48968422
フーディン,18,0.4668286
メノクラゲ,13,0.53968984
ドククラゲ,14,0.7602478
コイル,41,0.5635396
ゲンガー,42,0.48341042
イワーク,36,0.46201497
ビリリダマ,36,0.9935726
サワムラー,13,0.9924933
ベロリンガ,45,0.5035476
サイホーン,42,0.52723056
ヒトデマン,47,0.6450833
ケンタロス,45,0.49304494
コイキング,24,0.7488016
ギャラドス,22,0.672711
メタモン,3,0.4429053
イーブイ,33,0.9957795
シャワーズ,7,0.9136956
サンダース,35,0.9956488
ブースター,4,0.65014726
ポリゴン,27,0.7482431
オムナイト,24,0.50137407
オムスター,11,0.88903385
カブト,35,0.5999641
プテラ,7,0.44443664
カビゴン,43,0.5821999
フリーザー,58,0.61735326
ミニリュウ,32,0.95739365
ハクリュー,13,0.917194
カイリュー,22,0.6614305
ミュウツー,36,0.79962355
ミュウ,33,0.7601291
マグマラシ,47,0.6587763
ワニノコ,55,0.9421563
オオタチ,54,0.80332804
ホーホー,55,0.69610596
レディバ,45,0.6217132
レディアン,41,0.6516849
イトマル,28,0.3362419
アリアドス,44,0.99144894
クロバット,27,0.6737703
ピチュー,45,0.99340004
ネイティ,55,0.83509254
キレイハナ,13,0.5180225
ウソッキー,45,0.99321806
ヒマナッツ,55,0.32480934
ヤンヤンマ,52,0.89074
アンノーン,47,0.66155356
ソーナンス,41,0.9918052
キリンリキ,41,0.6950106
ノコッチ,41,0.9912973
ブルー,27,0.9923172
グランブル,27,0.9920695
ハリーセン,59,0.9904528
ハッサム,7,0.2161151
テッポウオ,55,0.41836378
オクタン,46,0.8681715
デリバード,7,0.82924575
ドーブル,12,0.99353045
ヨーギラス,0,0.016666668
バンギラス,7,0.8948099
ルギア,31,0.7837756
ホウオウ,16,0.61960113
セレビィ,36,0.990067
キモリ,35,0.5456865
アチャモ,49,0.5515866
ミズゴロウ,3,0.5197857
ラグラージ,24,0.9903589
ケムッソ,8,0.34521747
サーナイト,10,0.9930258
アメタマ,1,0.94536895
キノガッサ,10,0.433005
ヤルキモノ,17,0.59738094
テッカニン,32,0.8075016
ヌケニン,27,0.5635439
ヤミラミ,56,0.45811623
クチート,17,0.4892438
ホエルコ,45,0.924614
ホエルオー,11,0.7244336
ナックラー,16,0.7410295
ビブラーバ,27,0.63431233
ユレイドル,29,0.78983104
アノプス,47,0.80459845
カゲボウズ,9,0.83761436
トドゼルガ,3,0.9904528
ダンバル,47,0.9082317
レジロック,18,0.3528679
レジアイス,11,0.6137576
ラティアス,17,0.91804934
レックウザ,9,0.59375423
ジラーチ,36,0.98829323
デオキシス,17,0.8094531
ヒコザル,44,0.9754162
ゴウカザル,50,0.55225796
ポッチャマ,32,0.7949285
コロボーシ,44,0.9482445
コリンク,44,0.6012263
ミツハニー,44,0.963579
パチリス,41,0.52673143
ミミロル,44,0.4450497
リーシャン,52,0.9297614
ドータクン,8,0.4652516
ミカルゲ,19,0.91060513
ルカリオ,0,0.016666668
グレッグル,53,0.87160677
ベロベルト,59,0.8968522
エレキブル,47,0.91732365
メガヤンマ,9,0.559961
リーフィア,45,0.8951158
グレイシア,31,0.6686988
ユクシー,50,0.94536996
エムリット,15,0.9531729
アグノム,50,0.95083296
マナフィ,13,0.9827472
ダイケンキ,17,0.86695045
レパルダス,41,0.46886358
ムンナ,26,0.70133287
ムシャーナ,0,0.98463506
タブンネ,47,0.77372223
アーケン,27,0.6412327
アーケオス,17,0.98274785
ゾロア,8,0.39773735
ゾロアーク,47,0.542568
メブキジカ,43,0.9776509
シュバルゴ,47,0.98361015
プルリル,41,0.64946
シビビール,19,0.9572456
シビルドン,57,0.95530266
オノノクス,8,0.7705749
アギルダー,1,0.9830455
コジョンド,55,0.9243585
サザンドラ,27,0.76489866
ウルガモス,44,0.60798365
ボルトロス,19,0.8206014
レシラム,1,0.5470345
ゼクロム,31,0.71931416
ランドロス,19,0.993218
キュレム,19,0.9232817
ケルディオ,8,0.39901122
ハリマロン,53,0.45824707
ハリボーグ,16,0.755427
ブリガロン,38,0.45408767
フォッコ,8,0.30436337
テールナー,16,0.6728126
マフォクシー,16,0.75541013
ケロマツ,53,0.9760151
ゲコガシラ,16,0.9760157
ゲッコウガ,5,0.70327413
ホルード,46,0.60833883
ファイアロー,28,0.99200493
ビビヨン,28,0.41564497
メェークル,53,0.7859069
ゴーゴート,49,0.7932355
トリミアン,48,0.9821209
ニャスパー,11,0.31928986
