フシギダネ,24,0.5432304
フシギソウ,22,0.42492074
フシギバナ,24,0.95593953
ヒトカゲ,11,0.9929345
リザード,28,0.6191057
リザードン,28,0.99600375
ゼニガメ,28,0.727985
カメール,28,0.58933157
カメックス,28,0.9932752
キャタピー,31,0.7140005
トランセル,3,0.99401814
バタフリー,19,0.4366522
ビードル,36,0.46952996
コクーン,28,0.68706375
スピアー,22,0.68065375
ポッポ,28,0.7510035
ピジョン,8,0.9926688
ピジョット,0,0.5244617
オニスズメ,28,0.93519324
オニドリル,36,0.9927233
アーボ,36,0.61977017
アーボック,9,0.9938289
ピカチュウ,9,0.8897835
ニドラン♀,26,0.38394117
ニドリーナ,26,0.99272346
ニドクイン,12,0.52708364
ニドラン♂,24,0.9224898
ニドリーノ,34,0.8967084
ニドキング,28,0.3079186
ピッピ,24,0.8818198
プリン,28,0.9950502
プクリン,28,0.9921366
ズバット,26,0.8587256
ゴルバット,28,0.5044592
コダック,4,0.9674995
フーディン,10,0.59919417
メノクラゲ,0,0.47424254
ドククラゲ,14,0.71660465
コイル,28,0.7083328
ゲンガー,16,0.9927236
イワーク,0,0.5567467
ビリリダマ,6,0.6222114
サワムラー,28,0.83291173
ベロリンガ,32,0.80733573
サイホーン,8,0.99144673
ヒトデマン,31,0.47192362
ケンタロス,36,0.9565355
コイキング,36,0.99370927
ギャラドス,28,0.5234517
メタモン,16,0.99524343
イーブイ,24,0.78985745
シャワーズ,24,0.4632683
サンダース,8,0.41159198
ブースター,8,0.9953569
ポリゴン,16,0.65876156
オムナイト,36,0.88607466
オムスター,29,0.9927775
カブト,16,0.60396665
プテラ,36,0.9144654
カビゴン,16,0.9458298
フリーザー,0,0.99152136
ミニリュウ,0,0.99288267
ハクリュー,36,0.569989
カイリュー,36,0.9932752
ミュウツー,36,0.6686692
ミュウ,33,0.6511629
マグマラシ,36,0.9879625
ワニノコ,4,0.6661451
オオタチ,31,0.8049937
ホーホー,4,0.9486837
レディバ,8,0.5478828
レディアン,26,0.63880044
イトマル,36,0.9897363
アリアドス,36,0.96456456
クロバット,33,0.96749705
ピチュー,28,0.49226043
ネイティ,34,0.9303549
キレイハナ,24,0.99226147
ウソッキー,24,0.5512999
ヒマナッツ,33,0.70246565
ヤンヤンマ,11,0.8916661
アンノーン,26,0.81977683
ソーナンス,22,0.24238338
キリンリキ,36,0.99194145
ノコッチ,36,0.56475794
ブルー,29,0.9520504
グランブル,29,0.9921367
ハリーセン,12,0.5354914
ハッサム,10,0.9932287
テッポウオ,34,0.97562444
オクタン,35,0.58330154
デリバード,26,0.99452215
ドーブル,5,0.9935853
ヨーギラス,27,0.7562448
バンギラス,28,0.3363519
ルギア,29,0.9894016
ホウオウ,39,0.8338421
セレビィ,16,0.99015087
キモリ,16,0.63037086
アチャモ,34,0.6392389
ミズゴロウ,36,0.49743265
ラグラージ,36,0.9904405
ケムッソ,36,0.7575383
サーナイト,13,0.7995327
アメタマ,24,0.9458296
キノガッサ,26,0.568146
ヤルキモノ,16,0.65042114
テッカニン,13,0.56107897
ヌケニン,33,0.9923225
ヤミラミ,10,0.99629253
クチート,20,0.99409044
ホエルコ,1,0.46445462
ホエルオー,36,0.9943637
ナックラー,16,0.69569874
ビブラーバ,33,0.9819437
ユレイドル,29,0.7565766
アノプス,16,0.35833558
カゲボウズ,20,0.920173
トドゼルガ,29,0.72384185
ダンバル,16,0.99370927
レジロック,23,0.9674992
レジアイス,7,0.7403787
ラティアス,31,0.4832411
レックウザ,16,0.9917366
ジラーチ,16,0.7575939
デオキシス,10,0.6605656
ヒコザル,33,0.49435508
ゴウカザル,21,0.93035644
ポッチャマ,36,0.6137
コロボーシ,21,0.37153214
コリンク,33,0.62564164
ミツハニー,21,0.44779852
パチリス,16,0.97880363
ミミロル,21,0.5850782
リーシャン,7,0.9303566
ドータクン,33,0.71768194
ミカルゲ,11,0.9113626
ルカリオ,0,0.025
グレッグル,37,0.8926102
ベロベルト,22,0.99071395
エレキブル,31,0.981944
メガヤンマ,22,0.66970205
リーフィア,24,0.9941962
グレイシア,24,0.8761936
ユクシー,21,0.9458329
エムリット,33,0.95356894
アグノム,21,0.9512496
マナフィ,4,0.98289394
ダイケンキ,32,0.98194396
レパルダス,27,0.62795967
ムンナ,16,0.762811
ムシャーナ,17,0.72942346
タブンネ,16,0.9927773
アーケン,26,0.9909717
