54,0.6089809
12,0.801139
12,0.99275136
68,0.9928569
33,0.37300453
2,0.99595976
68,0.99150187
2,0.384501
27,0.5108224
59,0.53645664
35,0.9939524
2,0.9939149
26,0.99024004
2,0.4351705
57,0.99342823
28,0.9911986
33,0.99258834
67,0.4704316
28,0.69727844
28,0.99264354
31,0.9911984
31,0.9937611
1,0.8117232
2,0.62487197
16,0.9926436
20,0.992908
2,0.53136224
38,0.71377164
33,0.4948559
24,0.57723284
60,0.8126979
12,0.9920502
33,0.9944619
42,0.80556446
24,0.54148024
53,0.94259006
55,0.99342823
26,0.5863509
11,0.99409735
43,0.8661516
24,0.91785157
11,0.9935572
2,0.9924751
55,0.7012173
64,0.99135286
24,0.5459002
51,0.7702991
52,0.99364024
60,0.8123646
39,0.6604948
51,0.91477025
16,0.50307584
2,0.5650614
59,0.85634464
25,0.92343026
25,0.99402565
67,0.9926981
39,0.48593798
43,0.9948118
50,0.76105917
20,0.7325633
12,0.5082164
1,0.8922424
42,0.5124546
42,0.97566736
57,0.7118765
2,0.9878302
7,0.7076458
67,0.5869192
7,0.94811976
28,0.9922379
31,0.51134753
55,0.8146756
55,0.76508677
25,0.7146426
33,0.993384
46,0.9295914
13,0.8794043
24,0.9932015
18,0.97857076
49,0.8904758
42,0.9896229
64,0.5203463
63,0.9918532
12,0.5485975
61,0.7273904
17,0.55287826
55,0.68531096
63,0.6252138
18,0.61637396
64,0.49860686
48,0.9944621
13,0.9056822
0,0.014285714
12,0.92836297
20,0.90007144
39,0.511239
39,0.81823415
8,0.785805
18,0.5329646
55,0.7003786
42,0.4039127
45,0.4159417
6,0.45511675
53,0.9452365
20,0.987198
51,0.5107162
29,0.9891676
31,0.74276304
26,0.5997435
29,0.82832915
29,0.877221
55,0.35300344
22,0.97946405
39,0.41920957
29,0.9905215
51,0.3260884
42,0.87872654
42,0.99042946
39,0.5766085
34,0.9671424
34,0.66796756
24,0.44977596
61,0.42705688
39,0.66430193
42,0.65082955
65,0.6773902
65,0.6128456
42,0.8899562
4,0.42563564
65,0.6730271
65,0.7301681
24,0.68535656
65,0.953061
49,0.9295918
61,0.89054847
3,0.9103892
0,0.014285714
24,0.6781606
42,0.8003715
24,0.59538466
42,0.8485283
28,0.4010539
2,0.6458931
65,0.46345097
4,0.822289
62,0.5995634
13,0.9827059
15,0.98174536
42,0.4742941
63,0.34004804
42,0.5285196
53,0.8550353
25,0.96020997
50,0.6407316
39,0.9103836
39,0.90918356
50,0.97759646
20,0.9835708
15,0.9894006
18,0.63775706
7,0.41812453
51,0.69568616
15,0.98300433
7,0.92417514
68,0.7844521
15,0.59578466
7,0.98550385
69,0.5687215
69,0.9905218
25,0.62899137
63,0.624572
62,0.9864965
40,0.53299946
15,0.98140067
51,0.6839756
55,0.51089436
15,0.6588
51,0.65747523
15,0.62217987
63,0.9759577
15,0.9775965
33,0.37136263
55,0.6263714
39,0.98174524
41,0.97828007
38,0.9691958
7,0.98207694
18,0.7863704
7,0.960571
10,0.98506445
47,0.99275154
51,0.9903352
35,0.9855035
1,0.6325228
18,0.9841007
18,0.9312258
21,0.9895135
38,0.9885378
38,0.626683
67,0.34737054
31,0.77807766
54,0.85129195
64,0.8088809
66,0.8012221
52,0.29392982
15,0.9838397
51,0.98928505
64,0.57109755
67,0.32511258
29,0.9868564
18,0.9507137
41,0.98611593
18,0.9481195
18,0.7043439
18,0.65638006
14,0.570877
36,0.9551944
55,0.99310654
18,0.66470325
18,0.65595543
51,0.85487527
18,0.6695706
18,0.85591084
18,0.52452874
18,0.91038877
18,0.96919584
18,0.95519423
18,0.77310807
18,0.9342846
18,0.7538098
39,0.5004178
18,0.77831805
60,0.99499625
25,0.75414896
61,0.48588872
42,0.48691392
18,0.94201565
30,0.98904717
44,0.95519435
18,0.5934467
54,0.6557692
47,0.65810245
47,0.98174554
15,0.80811614
25,0.59343237
47,0.9870295
47,0.6945066
61,0.56390125
47,0.49385428
61,0.84581965
14,0.8879068
30,0.98028517
51,0.4886389
15,0.9810432
15,0.9747244
42,0.45178783
67,0.57141465
9,0.9300186
61,0.9058433
5,0.6658929
5,0.4429152
15,0.694692
53,0.55974853
5,0.9753569
15,0.98300415
55,0.39040464
5,0.5126269
6,0.96600914
6,0.37886214
19,0.63153434
19,0.38900787
6,0.98611623
5,0.5651234
19,0.9733583
61,0.7261148
19,0.9726176
19,0.97100794
47,0.5486959
64,0.47857913
8,0.5595726
5,0.5167348
38,0.41380897
6,0.9864964
2,0.42987418
56,0.6065598
19,0.35497323
43,0.44666842
37,0.58063716
10,0.69945097
10,0.9794639
10,0.41669554
5,0.58665776
5,0.9817457
48,0.98528737
47,0.8094239
47,0.57340276
41,0.9785704
36,0.94811964
41,0.9423749
50,0.6554542
27,0.60680264
51,0.4479757
42,0.97405905
51,0.92002517
20,0.72693527
20,0.9733582
47,0.9802853
41,0.8898093
47,0.9660081
43,0.98384017
30,0.97183627
33,0.45948154
51,0.4544418
51,0.86053395
19,0.97595763
15,0.38378122
61,0.96600866
51,0.9753562
61,0.98028475
19,0.6845534
15,0.7203041
15,0.5621732
44,0.9682021
61,0.9733578
38,0.98270637
41,0.98649627
19,0.9671421
50,0.9785708
67,0.98571354
67,0.98483455
42,0.49887103
24,0.89405084
17,0.8991535
15,0.49907115
41,0.57441324
64,0.98384005
56,0.985918
8,0.7269369
