9,0.8144897
39,0.3592487
37,0.63172776
42,0.678805
9,0.9645826
6,0.4937636
10,0.64017683
30,0.87267536
37,0.63629895
16,0.99436754
43,0.9939875
3,0.99395037
39,0.99029666
39,0.3329781
5,0.9934663
39,0.6220993
29,0.49504158
10,0.92216164
49,0.99314636
6,0.53585136
12,0.30620292
24,0.69606405
31,0.47553736
23,0.6485835
31,0.99268633
15,0.8450932
26,0.8456867
9,0.88579744
23,0.74328536
2,0.9937576
29,0.5823855
0,0.8685765
46,0.711162
23,0.52928
19,0.60620916
8,0.6830853
36,0.39223093
31,0.90377504
16,0.47170743
47,0.99268633
2,0.9183259
1,0.5474644
23,0.9925187
46,0.610927
42,0.99140316
1,0.70590043
24,0.74539465
23,0.9099672
23,0.8124392
2,0.90787345
29,0.39440185
29,0.99528813
44,0.5511039
26,0.99533314
47,0.9888629
46,0.9940604
43,0.71166825
47,0.96230626
26,0.45472983
47,0.94555414
29,0.5182481
12,0.9928462
8,0.66885173
49,0.99324095
38,0.6658523
2,0.56541485
43,0.65951866
19,0.94235176
42,0.80399054
19,0.77237254
20,0.91189945
33,0.52400523
33,0.5671304
31,0.4460765
16,0.35513118
9,0.5974489
19,0.9299975
15,0.80611
43,0.99324113
44,0.96744025
27,0.6638236
18,0.5468929
18,0.9183166
42,0.9919005
10,0.59283596
2,0.43045688
23,0.49715906
20,0.40186453
24,0.624003
19,0.97549814
31,0.9934226
10,0.9944942
16,0.53739667
49,0.7549773
2,0.7914864
15,0.98934716
49,0.51132
17,0.9901006
19,0.60060054
19,0.69595754
37,0.98968357
15,0.70081586
20,0.58283466
38,0.9930494
9,0.9455531
18,0.68034583
44,0.46873343
38,0.5748114
38,0.8912055
21,0.5574747
23,0.9940604
20,0.4129832
20,0.54013336
19,0.97958297
19,0.50952786
31,0.49888042
24,0.7073234
32,0.99140304
23,0.9904849
2,0.6403725
27,0.96733296
27,0.80881983
13,0.9183291
47,0.52235574
17,0.98833275
47,0.4915941
17,0.9754992
17,0.46590674
38,0.6854213
17,0.69304466
17,0.7405479
38,0.9041854
17,0.5102258
17,0.8289436
27,0.9299996
43,0.5812698
29,0.9109062
0,0.02
0,0.8961016
23,0.8580096
24,0.48106915
32,0.44586152
43,0.5524381
24,0.6635035
17,0.4675576
17,0.4865236
17,0.47635365
29,0.98280627
20,0.9818512
32,0.98923016
17,0.80110854
11,0.38896793
2,0.9316561
20,0.99092543
38,0.69707733
1,0.7350451
47,0.53030086
39,0.584644
20,0.9836656
43,0.46032
19,0.95739037
19,0.5460449
38,0.39255315
43,0.5338813
19,0.9246145
13,0.98558784
49,0.93778014
2,0.6105144
47,0.6705652
47,0.99057657
2,0.9109877
38,0.45488426
47,0.98657453
6,0.58580524
39,0.7367831
35,0.9844441
32,0.6350436
20,0.39078763
22,0.9807834
32,0.45325714
41,0.97609717
45,0.50273913
11,0.98492223
23,0.7606095
26,0.8053707
11,0.9786947
32,0.9693741
33,0.80681026
34,0.6636564
17,0.57862794
24,0.9851505
37,0.89991605
10,0.62050337
24,0.98558736
1,0.9549005
19,0.9841931
12,0.39249453
45,0.98957396
3,0.45823637
11,0.97199935
38,0.3975574
37,0.98393315
7,0.8823743
32,0.68695945
37,0.47475874
7,0.99019957
33,0.80420566
25,0.85921973
24,0.9894614
32,0.98833257
7,0.36352956
19,0.95099896
38,0.52414894
19,0.61500704
19,0.76543283
19,0.5892752
38,0.7609919
20,0.9554531
38,0.6070125
18,0.562408
19,0.9387492
37,0.86857253
19,0.9346659
47,0.3757715
19,0.583435
14,0.91090864
14,0.9693747
14,0.8643197
5,0.88579845
19,0.9346661
19,0.9509992
44,0.4798846
47,0.5938274
43,0.8764526
21,0.8834215
47,0.6426986
11,0.9919668
19,0.78229964
32,0.39484817
4,0.9554536
44,0.55392313
38,0.6017327
36,0.53903174
38,0.31459898
43,0.98419285
33,0.9874354
33,0.4300317
28,0.81518465
33,0.98366594
43,0.7001845
32,0.6627756
23,0.70558745
43,0.87041247
43,0.69768447
7,0.66536224
22,0.97487104
28,0.98468685
38,0.9923432
38,0.9909255
35,0.9818515
20,0.8801725
8,0.8107509
20,0.6599685
6,0.9839338
20,0.97549933
22,0.643531
32,0.97199905
16,0.9693742
18,0.96620625
32,0.80723214
32,0.92386526
20,0.968386
32,0.9861965
32,0.96937424
11,0.4317896
32,0.5753129
32,0.5266868
11,0.97117555
16,0.981508
36,0.9818514
32,0.5680528
32,0.49426666
32,0.52421206
18,0.73136735
32,0.97609687
22,0.5900384
32,0.9711756
16,0.83555704
18,0.8814093
11,0.5866065
11,0.97958297
11,0.9791484
22,0.9662064
22,0.98185134
39,0.8170933
11,0.58268595
11,0.6094825
11,0.97869503
22,0.51192886
32,0.50639886
40,0.97999966
16,0.5765283
16,0.9703018
24,0.97420967
24,0.9799991
32,0.9772082
11,0.69407254
11,0.9803994
44,0.5711002
32,0.9662058
40,0.66994953
11,0.5103349
6,0.78686047
1,0.6325381
11,0.49940684
22,0.9760966
20,0.75082594
18,0.96620613
16,0.8079044
6,0.54110414
11,0.61813706
8,0.96838623
24,0.63062567
19,0.53230506
31,0.7720576
20,0.61245865
32,0.81176203
20,0.96733207
12,0.6785895
0,0.98579645
4,0.54526335
49,0.983666
43,0.9807835
10,0.61643064
20,0.43258408
22,0.97609705
23,0.6767241
36,0.9203726
17,0.4208813
