フシギダネ,12,0.44811332
フシギソウ,8,0.99201643
フシギバナ,8,0.74054486
ヒトカゲ,7,0.50421315
リザード,18,0.99311566
リザードン,7,0.7569691
ゼニガメ,7,0.51775634
カメール,12,0.49189112
カメックス,14,0.55193764
キャタピー,15,0.52802205
トランセル,18,0.9941715
バタフリー,19,0.5675465
ビードル,7,0.44621393
コクーン,7,0.4212532
スピアー,12,0.7158372
ポッポ,12,0.750663
ピジョン,7,0.32374534
ピジョット,18,0.7987678
オニスズメ,7,0.935847
オニドリル,12,0.4635966
アーボ,18,0.78753597
アーボック,18,0.80711144
ピカチュウ,18,0.9085382
ニドラン♀,5,0.99311566
ニドリーナ,16,0.70626676
ニドクイン,3,0.98273253
ニドラン♂,16,0.38222447
ニドリーノ,19,0.50915223
ニドキング,5,0.53444
ピッピ,8,0.99394864
プリン,11,0.99517745
プクリン,12,0.99233824
ズバット,12,0.9627888
ゴルバット,18,0.7333274
コダック,9,0.968331
フーディン,15,0.6025637
メノクラゲ,7,0.43436936
ドククラゲ,16,0.78551996
コイル,12,0.9943108
ゲンガー,15,0.9929099
イワーク,3,0.6334056
ビリリダマ,4,0.9453306
サワムラー,3,0.9927475
ベロリンガ,12,0.45099986
サイホーン,12,0.99166566
ヒトデマン,9,0.9433818
ケンタロス,12,0.702919
コイキング,16,0.6798862
ギャラドス,16,0.7716711
メタモン,10,0.826044
イーブイ,16,0.75845695
シャワーズ,7,0.5757818
サンダース,8,0.38100815
ブースター,11,0.9954758
ポリゴン,15,0.98920286
オムナイト,6,0.72883105
オムスター,18,0.99296266
カブト,1,0.9634596
プテラ,18,0.5487839
カビゴン,6,0.534115
フリーザー,6,0.7772602
ミニリュウ,9,0.9930653
ハクリュー,19,0.9923384
カイリュー,16,0.9934478
ミュウツー,16,0.9927476
ミュウ,16,0.9934477
マグマラシ,4,0.69327927
ワニノコ,9,0.94411606
オオタチ,15,0.80999374
ホーホー,15,0.56415594
レディバ,3,0.6206441
レディアン,11,0.9922128
イトマル,16,0.9899995
アリアドス,16,0.754882
クロバット,15,0.8108012
ピチュー,12,0.80789644
ネイティ,15,0.9321411
キレイハナ,8,0.84424704
ウソッキー,3,0.3896752
ヒマナッツ,9,0.7190296
ヤンヤンマ,0,0.89444363
アンノーン,16,0.8709347
ソーナンス,7,0.40367517
キリンリキ,14,0.6368201
ノコッチ,7,0.9915924
ブルー,16,0.97752863
グランブル,2,0.7003503
ハリーセン,3,0.99077606
ハッサム,4,0.99340236
テッポウオ,2,0.852679
オクタン,7,0.99362385
デリバード,8,0.92630213
ドーブル,7,0.9937498
ヨーギラス,12,0.7624449
